# Camera list with one line of data per camera:
#   CAMERA_ID, MODEL, WIDTH, HEIGHT, PARAMS[]
# Number of cameras: 66
47 RADIAL 760 1045 1305.2408761301563 380.0 522.5 0.13281499886465498 0.0022539796230278365
94 RADIAL 760 1019 1255.2261351834825 380.0 509.5 -0.0226688542997393 0.07530329709232668
7 RADIAL 1030 760 1024.4870973110353 515.0 380.0 -0.05885935665730783 0.19543769514854673
189 RADIAL 1032 684 737.8041182638718 516.0 342.0 -0.01890200251697804 0.021355070876748403
55 RADIAL 1046 688 849.1525051865713 523.0 344.0 -0.012771037953548128 0.02089285274731905
205 RADIAL 760 1024 1042.6319314370867 380.0 512.0 -0.014164382206427103 0.01105656433532195
125 RADIAL 1014 760 1047.783676262476 507.0 380.0 0.023600087029632098 -0.06310629806682629
216 RADIAL 1029 760 1024.5484320354014 514.5 380.0 0.010315474027137846 0.010822113866729911
218 RADIAL 760 1033 1057.298359369753 380.0 516.5 -0.01331044738951637 0.008317376858866589
116 RADIAL 760 1014 1063.960472832116 380.0 507.0 -0.012623309020677716 0.03918225039466557
161 RADIAL 1025 760 1034.5127592223014 512.5 380.0 0.019420340676081994 0.007685182201617407
122 RADIAL 760 1029 792.4424051059186 380.0 514.5 -0.06306284290686172 0.09697535025725966
86 RADIAL 1023 760 1035.506185427162 511.5 380.0 -0.026499910407422483 0.05369558432214473
58 RADIAL 1013 760 1060.9797668607353 506.5 380.0 -0.005205594545934849 0.03659615601914113
18 RADIAL 760 1018 976.9773940696948 380.0 509.0 0.049898323800683604 -0.15688747681641388
46 RADIAL 760 1015 1014.0408577778659 380.0 507.5 -0.00770755361471918 0.014050806750982216
193 RADIAL 1047 689 1327.7773961540358 523.5 344.5 -0.005550329477552118 0.0019874873581303587
211 RADIAL 756 1012 984.2119887705477 378.0 506.0 0.0486167623622079 -0.05351821384241126
151 RADIAL 760 1028 1033.565007642074 380.0 514.0 -0.012752991056557176 0.03983580356929001
154 RADIAL 1030 760 1096.508726868527 515.0 380.0 0.004583964061714015 0.014097678129797927
72 RADIAL 1049 689 1120.341344148117 524.5 344.5 -0.011486990771719148 0.018744333620578514
37 RADIAL 760 1027 1063.3764155621577 380.0 513.5 -0.01562692219079763 0.027756163734105117
166 RADIAL 756 1009 1073.5918516168194 378.0 504.5 0.04321543734990613 -0.11820608711888282
