# Camera list with one line of data per camera:
#   CAMERA_ID, MODEL, WIDTH, HEIGHT, PARAMS[]
# Number of cameras: 64
193 RADIAL 1047 689 1327.770356909409 523.5 344.5 -0.01217097876159937 0.07393370503623072
34 RADIAL 607 819 838.8519084383041 303.5 409.5 -0.03296726349659372 0.14430732407056507
171 RADIAL 1075 694 800.4122978846751 537.5 347.0 -0.05534089456707486 0.11324161383333725
173 RADIAL 760 1028 1075.7190779818222 380.0 514.0 0.01019831625844086 -0.05651630113784596
46 RADIAL 760 1015 1014.793612685128 380.0 507.5 -0.014831252971522926 0.05594899882474853
47 RADIAL 760 1045 1739.0350875740785 380.0 522.5 -0.41613972550634737 -1.8706280531952346
216 RADIAL 1029 760 1022.1786932921865 514.5 380.0 -0.020984753452009626 0.03472548725141451
154 RADIAL 1030 760 1096.9346822067255 515.0 380.0 0.0010730792436258489 -0.014806579155724354
72 RADIAL 1049 689 1117.15682415994 524.5 344.5 -0.04547250194117811 0.1461457320146228
177 RADIAL 1030 760 1061.6860897117574 515.0 380.0 -0.015504919019332148 0.05506797836337384
23 RADIAL 1027 760 1116.610606905104 513.5 380.0 -0.05696413869831631 0.18477152730731491
183 RADIAL 760 1022 1142.1614866555212 380.0 511.0 0.012457767987426623 -0.04330684900699186
116 RADIAL 760 1014 1065.3315312452542 380.0 507.0 -0.022318610795594464 0.10362656782961015
94 RADIAL 760 1019 1256.8639031462862 380.0 509.5 -0.025834532688572876 0.09871953264471987
226 RADIAL 689 1047 1123.4730783721639 344.5 523.5 -0.005970763585915945 0.015005551950289932
218 RADIAL 760 1033 1059.148226112848 380.0 516.5 -0.021057729792081762 0.07312481393407161
180 RADIAL 1025 760 1111.9143538445599 512.5 380.0 -0.0007724572039539024 0.017987803083568746
145 RADIAL 1022 760 1151.8382306924118 511.0 380.0 0.016464311616056014 -0.07497486650418442
58 RADIAL 1013 760 1060.6408862931014 506.5 380.0 -0.008890969406171796 0.05242153552475244
102 RADIAL 1013 674 767.0871342699327 506.5 337.0 -0.034479681963244926 0.06016311244154877
210 RADIAL 760 1022 848.3329448370896 380.0 511.0 -0.018394696658762564 0.034541158335111094
149 RADIAL 719 1052 1001.6043251332184 359.5 526.0 -0.03320568531660174 0.09340224532456881
125 RADIAL 1014 760 1048.8844095429388 507.0 380.0 0.02209867565506716 -0.08471334293192126
161 RADIAL 1025 760 1035.0056768715992 512.5 380.0 0.00394399961924238 -0.03140756467315764
86 RADIAL 1023 760 1042.1436020384047 511.5 380.0 -0.0658750453105639 0.19915581940771013
151 RADIAL 760 1028 1033.868682030518 380.0 514.0 -0.01849217427727835 0.05497718253179354
166 RADIAL 756 1009 1066.346222019613 378.0 504.5 0.11015052407945626 -0.4890493378932657
122 RADIAL 760 1029 789.6714003441807 380.0 514.5 -0.07007490613069785 0.13198952503745148
205 RADIAL 760 1024 1044.335408852512 380.0 512.0 -0.004962743853061863 0.03873070396458723
37 RADIAL 760 1027 1065.6718851691926 380.0 513.5 -0.03439002641688479 0.14193306700443623
211 RADIAL 756 1012 983.329144665955 378.0 506.0 0.05715722639542026 -0.21663721856312435
143 RADIAL 760 1027 895.6474127963501 380.0 513.5 0.010322210919236165 -0.0824196735074858
55 RADIAL 1046 688 846.687679731757 523.0 344.0 -0.023360506865833294 0.033023511874998406
186 RADIAL 689 1047 917.4201144924835 344.5 523.5 -0.007717680087556949 0.008368912055852499
189 RADIAL 1032 684 739.0565258335312 516.0 342.0 -0.022017814907030003 0.0315532902097081
212 RADIAL 696 1078 852.1716284632399 348.0 539.0 -0.018011770540974414 0.090720039532796
119 RADIAL 760 1029 796.042893733083 380.0 514.5 -0.004269769127343769 -0.0038038276721238475
140 RADIAL 1047 688 1336.895498353301 523.5 344.0 -0.04140879652403919 0.17274467776753571
90 RADIAL 760 1039 1016.9275525782302 380.0 519.5 -0.020101348670864935 0.03856526349392958
202 RADIAL 760 1015 851.5575055533327 380.0 507.5 0.03392082673260141 -0.16232459381581643
150 RADIAL 1034 760 1077.9202685529792 517.0 380.0 -0.015896712188001545 0.06259165615785683
30 RADIAL 1018 760 1018.2713545161278 509.0 380.0 0.10899222021037512 -0.40048783033500596
153 RADIAL 1025 760 1094.2283096832803 512.5 380.0 -0.05456048950655977 0.13398586512221553
