# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 1381, mean track length: 8.22
0 -0.4173914632181804 -0.24223032505983644 0.7605268202386785 237 232 240 0.34
1 -0.34169849181083256 -0.17451963322090872 0.5779879063914392 99 99 97 0.5
2 -0.44235059827009493 -0.2505863447698163 0.8411778544202094 221 229 243 0.75
3 -0.4455906905228131 -0.23827052752878047 0.8484126127795151 112 123 149 0.49
4 -0.43625611905262973 -0.2194712980830376 0.8188478096195022 150 149 161 0.4
5 -0.360328485612583 -0.14338487245794307 0.608897581535177 66 60 46 0.13
6 0.4223019051223769 -0.22818810712987095 0.9484052412408477 64 95 129 0.42
7 -0.26255097752156487 -0.24183435554096647 1.0918996551546005 115 120 118 0.09
8 0.3683567271460797 -0.23348700540279965 1.049386712326104 236 232 218 0.41
9 -0.37195174908431744 -0.13794320712398428 0.6396320156021792 140 137 132 0.48
10 -0.2710756146716381 -0.23783225243579822 1.0898817174917337 226 230 226 0.23
11 -0.19735235533242235 -0.24053848015621138 1.109966367883997 244 251 252 0.5
12 0.36650178716926485 -0.23017781140112933 1.0502730264501539 112 106 93 0.13
13 -0.3240034123987676 -0.2325076157558485 1.0752014454644876 155 151 145 0.27
14 -0.328116745256849 -0.2305121019884279 1.0784764050961135 220 230 235 0.43
15 -0.3213340460426306 -0.22953464054627612 1.077214658767608 226 230 231 0.78
16 -0.442204646529198 -0.22120015384387226 1.044280552077376 86 88 90 0.3
17 -0.4207077815059164 -0.2163001118290249 1.045339352885406 126 133 136 0.31
18 -0.2701781953068798 -0.2249964640991883 1.0904716823518934 64 72 82 0.34
19 0.38034050644717265 -0.21571855294728856 1.0502425337971537 133 130 120 0.18
20 -0.4329300868159798 -0.21090213970728913 1.0388416654124002 129 133 142 0.44
21 -0.31250783685685257 -0.21671690849009187 1.0689313070118398 71 81 82 0.19
22 -0.4237359864673301 -0.21092653779226325 1.0468669873265075 140 148 151 0.13
23 -0.3336226986982676 -0.21421294006248218 1.0667560648699401 144 152 158 0.23
24 -0.3334546444688857 -0.2140891115205481 1.0662096984869858 112 114 116 0.34
25 -0.10028296603185957 -0.24030388692506738 1.1984712026769564 113 123 133 0.34
26 -0.10035455795282204 -0.24043169085467664 1.1995389688444469 107 110 112 0.32
27 -0.3304822348542164 -0.21143410092945014 1.068914280876159 90 91 91 0.25
28 -0.21660767903428532 -0.22272588150271536 1.1302693987457633 200 217 229 0.41
29 -0.09792470235215682 -0.23680291529866146 1.1981719726979234 238 240 243 0.24
30 -0.44991473278208466 -0.2040581975777918 1.0399099668412903 174 174 168 0.2
31 -0.44883301992164487 -0.2036910020484988 1.0380493392343155 217 209 193 0.18
32 -0.4144323000657803 -0.20285888834562235 1.0487062177669253 204 206 197 0.22
33 -0.31308467922918254 -0.20723994935729012 1.070724086589681 170 183 180 0.16
34 -0.525034560560353 -0.19329801606728314 1.020646856668878 211 219 233 0.27
35 -0.41766628756310453 -0.1992972475821502 1.0495396462680933 87 95 101 0.44
36 -0.4189574581033965 -0.19968587535490379 1.051953593699086 88 96 108 0.08
37 -0.433078827225692 -0.1961963833321889 1.0382382912484225 92 91 94 0.24
38 -0.5217520372765977 -0.1925035403586636 1.0214567473048126 107 119 141 0.27
39 -0.34273707531877157 -0.20104225234364495 1.0662154788658316 154 153 137 0.2
40 -0.3428649849325849 -0.20102406874221757 1.066360358194766 165 164 151 0.24
41 -0.3310397746547109 -0.20144505346239575 1.0697360912163971 178 178 177 0.25
42 -0.3227637114650389 -0.19992316279135322 1.0690044472632318 148 150 147 0.29
43 -0.31631702875247947 -0.20096860903926292 1.075250753971639 172 177 175 0.17
44 -0.3040291278816788 -0.20010249662617777 1.0770280885724577 219 223 215 0.1
45 -0.5250297132741945 -0.18910322311722844 1.0211043800709751 188 194 204 0.07
46 -0.5248041056170605 -0.18920401769742876 1.0208878708601556 184 191 205 0.21
47 -0.41613556018984227 -0.19344585099638026 1.0434329276344474 92 95 94 0.34
48 -0.43634113512191103 -0.1922082997760316 1.0391077841613536 133 137 131 0.19
49 -0.2146187410179556 -0.20214908707875512 1.098848134103526 115 112 107 0.55
50 -0.48617394379465445 -0.18892244643218506 1.0266486094658893 64 80 88 0.15
51 0.527919627923229 -0.16702575692882393 0.9106337580245867 44 49 61 0.28
52 -0.40709859174923707 -0.13130603331825833 0.7313424855811677 130 134 135 0.47
53 -0.37733912326354835 -0.18893554417060313 1.0528892329215294 171 169 157 0.28
54 -0.483963853806579 -0.18280709919678492 1.0293781235267634 141 152 159 0.38
55 -0.22206913841576328 -0.1943857139590555 1.0916763944429966 169 172 174 1.16
56 -0.4150982611596336 -0.13122425304477262 0.7490806115736003 62 64 63 0.33
57 -0.4569480228310657 -0.18397315497048233 1.0383350813630938 89 96 109 0.2
58 -0.21496875335939075 -0.1936207246271494 1.093756376605315 91 89 81 0.32
59 -0.4222708423667955 -0.13550091698948932 0.7778793076743662 141 135 126 0.3
60 -0.222851926652477 -0.19061793296387913 1.0903597912387533 96 95 88 0.36
61 0.43480391520515327 -0.15581619611934056 0.8878299897867221 106 110 109 0.59
62 0.04210182011874203 -0.2196400593759861 1.267092568678668 204 218 227 0.36
63 0.05741645929778767 -0.20836228846133045 1.214163348945863 88 89 89 0.39
64 0.057632178459898604 -0.2083564669192536 1.2141134347855402 90 91 93 0.24
65 -0.4258609192967727 -0.13217202105041082 0.7843629560133187 72 72 71 0.41
66 -0.23580664731153977 -0.18430119054530558 1.0850143948258484 110 107 100 0.3
67 -0.506152408697739 -0.17351246488157906 1.0231872831598101 191 207 226 0.46
68 -0.24473600163846906 -0.1835304767205094 1.0842193855752396 168 170 171 0.39
69 -0.4204272885240845 -0.12832642032358357 0.7661045255100594 74 74 71 0.27
70 -0.3717216056354071 -0.10475168702738985 0.6350369395624582 40 42 38 0.41
71 -0.4469364667589007 -0.17896553610999888 1.0647308143723329 73 85 95 0.28
72 -0.16182633863399448 -0.18788616064995697 1.12067836379658 145 140 133 0.35
73 -0.08978263485797301 -0.19428114005098565 1.154635236418061 166 169 162 0.82
74 -0.210604774589381 -0.18376708140538509 1.1015473097623871 146 145 139 0.52
75 -0.3137231084788199 -0.17748564330795163 1.0707783545710738 83 79 82 0.3
76 -0.11420558115414683 -0.18861796566932193 1.1373038568609561 183 189 186 1.0
77 -0.025488861601186217 -0.19633524140971026 1.1818566861489699 139 142 140 0.2
78 -0.15208528501536733 -0.18616902559408122 1.1247894879975429 157 165 175 0.61
79 -0.4156505912362671 -0.17180205475981705 1.0414134550718388 93 102 108 0.34
80 -0.2202742381483128 -0.18032911845733124 1.0990431499155406 136 135 131 0.51
81 0.3734201663779275 -0.17048326763655414 1.024962203001212 107 96 65 0.12
82 -0.24975336894476663 -0.17607605605895235 1.0807074675958093 130 131 121 0.29
83 -0.4408155997079076 -0.13334451090582164 0.8242915807462258 141 144 146 0.17
84 -0.048851640573827695 -0.19030777683032365 1.1693861209926066 192 190 178 0.06
85 -0.36731091965204643 -0.09961395187209139 0.6249058415720549 39 40 44 0.43
86 -0.15134878570917645 -0.1815904766201284 1.1255412656690498 136 130 118 0.48
87 -0.458450579858379 -0.1388806759491508 0.8698832580360599 153 156 155 0.31
88 -0.19440102741383267 -0.1779974838038676 1.107468461612703 153 154 156 0.2
89 -0.016963533707893587 -0.18921362359430796 1.1825260906675725 170 172 164 0.21
90 0.049755097915247154 -0.19383428206717085 1.210754029960383 143 150 153 0.31
91 0.37650602957315144 -0.16514902539766238 1.0249116702106276 162 150 127 0.31
92 -0.3088581337725799 -0.16738029097030233 1.0662898498262772 137 140 143 0.33
93 -0.03530986239009688 -0.18301592845209938 1.175271992871073 75 77 78 0.35
94 -0.475981640553186 -0.15875667435160984 1.0253652706039225 115 105 93 0.35
95 -0.3143831314697451 -0.1649000662131555 1.0683362663859395 74 71 67 0.26
96 -0.050159062525614126 -0.1802205078292752 1.1692439485844206 132 138 135 0.41
97 0.04172936460358638 -0.18695253958119354 1.2069745548222433 180 182 175 0.08
98 0.04172414114518211 -0.18705732419802737 1.2072169519685487 140 148 150 0.11
99 -0.3565326784454865 -0.08953925206458034 0.5968479962635805 165 152 142 0.25
100 -0.2863506807415793 -0.16314926608955607 1.0694798972595638 82 85 87 0.12
101 -0.03700997241837465 -0.17755864899363272 1.1670200868841467 125 132 150 0.26
102 -0.03242593366043355 -0.17890951208068556 1.1735149204212125 151 153 153 0.17
103 -0.27338985934619114 -0.16271683679496773 1.0710363016618492 69 69 65 0.16
104 -0.08450214043061917 -0.17591012712523196 1.1535797677040847 134 138 139 1.05
105 -0.01639360667569689 -0.1795871385927767 1.18082446293423 114 125 134 0.34
106 -0.08844930807483582 -0.17207909097478014 1.1370379443534604 186 189 194 0.22
107 0.0654205471426421 -0.1852189603894185 1.2254553751561605 162 171 180 0.19
108 -0.4591142441457945 -0.1545362109050298 1.0286050016583523 161 155 140 0.31
109 -0.39661877791118133 -0.1566054167677375 1.0444380869624887 98 93 81 0.34
110 -0.49737053045779794 -0.15309750641416542 1.0251046091565943 30 44 50 0.21
111 -0.3832288645681172 -0.15606448628087544 1.0445221729031635 120 118 110 0.48
112 -0.34906596833122316 -0.08385206650765958 0.5763466940215243 14 17 17 0.3
113 -0.34778401439891526 -0.0836391592262369 0.574254009542271 17 18 17 0.39
114 -0.4337188645846959 -0.15370388211934846 1.0351731535798379 153 148 134 0.27
115 -0.43360456929738167 -0.1537079957070638 1.0350355995450575 160 155 139 0.24
116 -0.3666152442179906 -0.15596954123367862 1.051500629351412 93 87 77 0.53
117 -0.5029175034100537 -0.14977620827941082 1.0239542003110451 60 62 66 0.46
118 -0.513759780613646 -0.1474549042042186 1.0154354945132638 146 149 145 0.44
119 -0.367263949168185 -0.1524590944459131 1.0538508298697598 142 136 125 0.29
120 -0.3644312188851658 -0.15319582709548166 1.0637007738153355 124 121 113 0.94
121 -0.36009028509108765 -0.1520885808058113 1.0558282720078234 134 124 109 0.33
122 -0.3012622368073613 -0.15358166906367463 1.0675693745553518 110 100 83 0.46
123 -0.10425741410439561 -0.163904902966188 1.1411051599298643 148 141 130 0.47
124 0.010479035177696163 -0.1723128020470428 1.192832332402939 53 55 50 0.26
125 -0.11608858443431905 -0.16347706299324413 1.137292107429969 126 128 122 0.15
126 0.030709311282360374 -0.17406612265704607 1.2088570022855831 89 100 108 0.33
127 -0.3360055587127861 -0.1506631581298966 1.0576348697803355 149 152 152 0.61
128 -0.2888682834352253 -0.15284234598966215 1.070579961234282 107 98 83 0.72
129 -0.4153807580786334 -0.10488706322665153 0.7474823835403763 64 66 69 0.58
130 0.05579375650284304 -0.17264878387521032 1.2120872657997652 26 32 36 0.4
131 -0.3079179865451365 -0.1507975699990493 1.0677834274710991 130 123 104 0.46
132 -0.15549040478657503 -0.15785148840213914 1.1196280822321165 137 118 81 0.37
133 -0.2939986116796062 -0.1504861559218601 1.072808633627793 150 144 131 0.28
134 -0.2760945980300459 -0.1503085355541346 1.075754168054669 118 106 91 0.81
135 -0.23469498315274756 -0.15248431279490082 1.0897680025427188 153 147 132 0.3
136 -0.15216718540081098 -0.15773738511375002 1.1267913600132902 181 176 166 0.09
137 -0.2826054504713391 -0.14999855086313169 1.0755621698861348 136 129 119 0.62
138 -0.5014160065482435 -0.14178701655535578 1.019228386783627 131 135 142 0.27
139 -0.43293690969664655 -0.14400104233387404 1.0368415782435085 89 90 82 0.39
140 -0.41433719356428955 -0.14466676560945493 1.039022720035203 112 102 82 0.39
141 0.07395297909365808 -0.16969369726479785 1.2156738466284864 68 74 76 0.18
142 -0.4245458778680001 -0.1054916649406155 0.7805893415994248 73 78 84 0.23
143 0.10671528353816616 -0.16984154170987123 1.2344331988024144 67 73 69 0.28
144 -0.17804686620930701 -0.15120812636591166 1.1124599589370014 160 158 149 0.43
145 -0.01632917747141446 -0.16118912422175855 1.1781056643892505 141 154 164 0.27
146 -0.4229062891848815 -0.10297410227471392 0.7681956618896937 62 66 71 0.46
147 -0.503422018504254 -0.13860000308308368 1.0190767111118462 40 39 46 0.29
148 -0.29545766384704814 -0.1445083410589374 1.0686564964689653 107 109 107 0.45
149 -0.29571009087388256 -0.14457253319113653 1.069331982447515 129 133 132 0.43
