# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 1316, mean track length: 13.42
0 0.06773313461551306 -0.054516709611082334 0.7890192663455714 102 94 83 0.57
1 -0.040676293603435075 0.1822162985475474 0.38759634852745356 24 33 20 1.0
2 -0.2631094982214792 -0.006129487964322386 0.5446263138374247 88 84 82 0.72
3 0.5632597489812211 0.04668510243642464 1.167547266937282 67 64 68 0.88
4 0.3581445339997429 0.21191965219954464 0.9167391161419983 63 58 57 0.46
5 -0.39593153338026194 -0.1562856724362266 0.72840372024438 127 105 92 0.68
6 -0.0624998574737162 0.20239647918694537 0.6270808004363113 115 88 63 0.75
7 -0.16266832603137243 -0.15442524124282955 0.6758269387217084 164 171 180 0.22
8 0.30053422080314834 -0.15395909668175164 1.0160207952597116 40 34 32 1.07
9 -0.15714450755984274 0.12037425331908243 0.6028944543486737 9 8 9 0.37
10 -0.05039128736105154 -0.06648470870216969 0.7192712800890049 12 13 14 0.61
11 -0.04060009826898901 0.08559754603709005 0.7020558418151561 101 107 111 0.6
12 0.41429287962898115 0.24338988308077975 0.6033581634407683 83 62 60 0.74
13 -0.17251017221359666 0.06262844202997112 0.6054409124084148 151 159 168 0.5
14 0.07480048109157765 0.0689205653028928 0.7538225249005645 115 101 88 0.78
15 -0.20432027008209105 0.03127822271220167 0.5741552108770043 119 116 110 0.28
16 -0.05982918596165652 0.012038645168112365 0.6848085305564552 139 136 130 0.52
17 -0.26642872561781905 0.10494005501447223 0.5009720985851448 102 95 91 0.67
18 0.1494511920942677 0.1882116088843261 0.8071559546175787 90 82 86 0.99
19 -0.01235414306095468 -0.07708370277059938 0.7672988356801896 56 68 72 0.56
20 -0.30982820285956064 -0.256800605923013 0.6281047751938468 101 91 82 0.52
21 0.4113432954547562 -0.12047855281748268 0.9198605979809722 34 28 25 1.3
22 -0.1931168432473685 0.1103374448450886 0.5836898086166571 23 22 22 0.42
23 -0.25898649608714575 -0.04276431635382306 0.5594070168037464 123 116 112 0.63
24 0.005151962763899705 0.0353295922396891 0.7248972525328274 32 22 18 0.66
25 -0.09274354167532538 -0.03964637032085944 0.6781314375296683 109 99 92 0.39
26 0.1457777448210039 0.20783788559488436 0.48744948396614746 30 24 24 0.56
27 -0.25864670400450684 0.15361287195999032 0.49716486015360184 98 76 69 0.45
28 -0.03050741010265386 0.17425181278410204 0.6566175638146831 45 36 30 0.74
29 -0.2555348294093027 -0.028508194707820872 0.5592404356577252 121 115 112 0.64
30 0.14542969758804145 -0.22943271733671686 0.671906264787601 160 174 182 0.69
31 -0.43375811819274496 0.08842059508178153 0.732850309385901 32 22 16 0.9
32 0.3215259560433656 -0.1575393281263159 0.784168307924463 51 48 47 0.81
33 0.05904899969380514 0.1838384298392793 0.40772439685109807 34 41 23 0.85
34 0.1567103970517271 0.05610105183384195 0.8400536131211732 78 63 55 0.82
35 -0.02289871255731226 0.03192973167918741 0.7081260403804097 17 10 9 0.55
36 -0.24012743800264166 -0.0009324722539412436 0.5587258173084494 99 87 86 0.42
37 -0.2654247210133286 -0.22511516206711427 0.6030456911503024 142 135 124 0.55
38 -0.2585920141414056 0.22448976058515707 0.4914750976367308 74 59 50 0.95
39 0.4726484395368155 0.25013084841469374 0.6990667062645077 34 29 38 0.6
40 0.021854404307168483 0.18284247165562684 0.37836854916931373 44 57 29 1.04
41 0.4122482411474684 0.23052519867172555 0.6694739138115549 23 23 30 0.19
42 0.38505365329361985 0.23174566478407382 0.6622297147078555 21 24 31 0.26
43 -0.0468134513346242 -0.08292017998060633 0.7427075233503297 54 60 67 0.5
44 -0.12268295438486189 0.015107413987139768 0.6425839278657534 127 121 113 0.53
45 -0.020396167891398986 0.17944987395054082 0.4026131544610871 82 79 71 0.83
46 0.14466448336523202 0.13797705617409067 0.8225366728888107 91 91 93 0.68
47 0.07705729277516005 0.15958058505653028 0.7258914483455879 98 92 88 0.77
48 -0.10525697557591714 0.1755105474095601 0.36885559572163107 54 48 52 0.42
49 -0.26755816711280955 0.18578410872338022 0.4828278376239599 121 95 86 0.77
50 0.21128849358065982 0.19748170465721607 0.5774526339825046 60 53 55 1.12
51 -0.09627222242683807 -0.031902339003136895 0.6739956894190555 121 113 106 0.53
52 -0.19013653171519224 0.0850351495002732 0.5897441881653924 154 170 182 0.48
53 0.6995273001834853 0.16253440922231696 1.2239690049175147 7 6 6 0.7
54 -0.18280502154816122 0.14980853902930333 0.5501484584087015 37 31 27 0.53
55 -0.19223249664775058 0.12852532407613199 0.575982375721428 6 7 9 0.51
56 -0.11762291450450307 0.14782088795346032 0.3776141471843692 51 41 41 0.9
57 -0.2526233181803804 0.17839207091112258 0.49636533045288656 116 98 82 0.41
58 -0.2590645053114069 -0.0410517622681496 0.5566194665213231 52 52 55 0.66
59 0.38012449730839193 -0.36054333249138254 0.881060990707427 122 145 161 0.73
60 -0.04056789843561607 -0.13136627782676188 0.7530261173127522 121 129 134 1.16
61 -0.17992704023479664 0.1271339023332704 0.585446211099296 8 11 10 0.51
62 0.3289021367709021 -0.16153404400257926 0.7919415315581642 125 145 158 0.71
63 -0.018166446181186326 0.18212881379278584 0.38053727241321894 47 60 35 1.37
64 -0.15486534207280156 0.01817277942184257 0.6254865584387838 33 28 27 0.45
65 -0.21535929561243983 0.0024358811566881494 0.5726032359312045 95 92 90 0.39
66 -0.14939966847993202 0.014573726285969833 0.6257565750526453 12 7 7 0.41
67 0.02544630603105837 0.15302198011638052 0.7047304333485519 104 95 86 0.89
68 -0.17028923399560003 0.13615341790747315 0.5890205744768316 158 171 183 0.72
69 0.02964459755490441 0.18429979181665657 0.38159042682154753 14 15 8 0.97
70 0.10767608846902718 -0.17368743134876544 0.6937756637467969 187 202 213 0.68
71 0.06900840343093327 -0.1420947588080885 0.8176947714857743 21 14 11 0.85
72 -0.011274544558003393 0.17793378759292172 0.3856894294922315 71 86 53 1.03
73 0.2884869766022277 0.2141095640418235 0.5845327550853043 30 26 32 0.18
74 -0.027435036399091842 -0.13105860589413662 0.7683278599478109 134 142 147 0.83
75 -0.13495121543841018 0.20384628663444684 0.5713887560003803 121 98 77 0.55
76 0.10389451279682273 0.15186942452478341 0.7828236447029797 47 55 59 0.76
77 -0.039597426905766064 0.11015517230737992 0.6924699927813088 98 105 114 0.75
78 0.12570158335192114 0.1568750008586626 0.8114001366703798 87 94 98 0.86
79 -0.059434941675864994 0.15474813290715006 0.6422705870837183 127 120 108 0.56
80 -0.4072549085096727 -0.02731523549366893 0.7196521360081831 148 141 137 0.28
81 -0.1728072442590261 0.012641321087225618 0.6129029514606443 28 23 21 0.52
82 -0.11179191605924314 0.17357043930536536 0.3647631956613319 65 49 48 0.67
83 0.40259842265225987 0.241411142017582 0.6507291251904358 38 34 41 0.35
84 -0.21120890537514297 -0.16023866524479877 0.6358375232366076 148 166 186 0.27
85 -0.19775647169763055 0.15700486262805238 0.5412594747504827 102 92 86 0.46
86 0.13830395247383928 -0.10389595964870223 0.8873774100941368 31 26 23 0.6
87 -0.1274453080559976 -0.01786833692796855 0.647970449362296 120 113 106 0.64
88 -0.23473587508915653 0.1901700268480739 0.5194078128603954 117 95 78 0.66
89 -0.17579838484513433 -0.15441546443980228 0.667823765735741 60 66 75 0.25
90 -0.16516665799461921 -0.13648796646211175 0.6723911524261099 20 24 30 0.21
91 0.002149236607954805 -0.02019408530536651 0.7422729648231172 136 132 123 0.56
92 0.020434237286896445 -0.23999981920459718 0.7931559509868257 13 10 12 1.18
93 -0.028206149668689003 -0.15384494784716368 0.7749408504381908 142 154 160 1.0
94 -0.23968223934713787 0.07462242294518999 0.5354259340126122 116 109 104 0.37
95 -0.16700710693686655 -0.09936646700821421 0.6646269105099328 10 13 12 0.3
96 -0.26442485791902565 0.059654789509390196 0.521469244023837 130 122 112 0.44
97 -0.24983699889797073 -0.14687646852023942 0.5923283808303955 156 146 135 0.52
98 0.12827780999431332 0.11030837302754856 0.8245746969652702 84 90 91 0.96
99 -0.0023907577609550462 0.09018861943378093 0.7246159992416359 147 156 166 0.89
100 -0.03140295360536037 -0.07973669525678063 0.7458698522489419 56 69 75 1.19
101 0.2913959834615452 0.1906563413928294 0.6819792783865851 103 98 100 1.02
102 0.5682839591003656 0.12905837738124018 1.1349595937186305 46 44 46 0.73
103 0.037870425633226255 0.17869784058645297 0.3839809861705401 34 34 21 0.65
104 -0.15413634720258793 0.06562393809231824 0.6214141952972705 171 184 197 0.38
105 -0.04157745381616439 -0.025479516125990753 0.711347593741516 119 113 107 0.44
106 -0.1985644082525754 -0.1590071849937296 0.6538195983206152 89 99 107 0.31
107 0.08526920786991514 -0.023991446693802248 0.8066986659091625 75 65 54 0.57
108 0.5760815454400433 -0.003375430919965822 1.1966221000137218 17 10 9 0.95
109 -0.17906047821211887 -0.13212041879036396 0.6590772270203543 168 186 200 0.25
110 0.24919722700828772 0.21666125550370882 0.5427079336840708 77 72 77 0.43
111 -0.13736814466831826 0.051416533632579885 0.6219816297690871 138 131 120 0.27
112 -0.004821012945555234 -0.05076433689846222 0.7588555465240752 166 174 184 0.56
113 -0.20137691293085214 0.10268881463770257 0.5560667845840551 91 90 88 0.26
114 0.3173588157490533 0.1974309903897488 0.9282334151813993 83 81 79 1.4
115 -0.0930437933879068 0.10510940343671826 0.6366825321833424 56 42 42 0.67
116 -0.17547914780051144 0.04034728631398331 0.6104189184598788 7 5 6 0.58
