# Camera list with one line of data per camera:
#   CAMERA_ID, MODEL, WIDTH, HEIGHT, PARAMS[]
# Number of cameras: 67
1 RADIAL 1059 695 785.6625467560457 529.5 347.5 -0.08684841152257967 0.12248312862881071
73 RADIAL 1067 697 805.0821243944032 533.5 348.5 -0.0590904155074386 0.0981644271109005
181 RADIAL 1010 760 1053.1466955851702 505.0 380.0 -0.022189023320878284 -0.10494162330241702
88 RADIAL 1024 760 683.7587924743165 512.0 380.0 0.014095034291504837 -0.0654816694072398
26 RADIAL 1027 760 1037.661196828465 513.5 380.0 -0.062197395063281674 0.0687378648187127
208 RADIAL 1070 698 767.4802365079071 535.0 349.0 -0.0461689704646723 -0.020556321690777823
81 RADIAL 1026 760 697.274990180283 513.0 380.0 -0.002261447631523079 -0.018411919377361405
65 RADIAL 1041 760 988.8241720954935 520.5 380.0 -0.004290692859169234 -0.0633682630930379
67 RADIAL 1022 760 1059.0157085323735 511.0 380.0 -0.017497383919779074 0.07805773001326409
97 RADIAL 1024 760 1057.3537888331468 512.0 380.0 -0.014134052192218074 -0.005192228027880163
138 RADIAL 1057 689 775.2746027493189 528.5 344.5 -0.017560532917920972 -0.0038377961066387903
111 RADIAL 1043 690 1177.0025440736877 521.5 345.0 -0.02460021953453588 -0.009650407898114098
89 RADIAL 1032 760 813.6344318095189 516.0 380.0 -0.03943377454852505 0.0658252518412992
190 RADIAL 1030 760 1015.4753527717538 515.0 380.0 -0.039227371066216 -0.031539201149858934
197 RADIAL 1029 760 1070.863196320048 514.5 380.0 -0.027905982142055936 0.03419429361650437
147 RADIAL 1027 760 1015.4569337812369 513.5 380.0 -0.052867396393394314 0.09114144095273745
54 RADIAL 1030 760 1092.6969855066723 515.0 380.0 -0.013302518550082057 0.004242522176875138
25 RADIAL 1025 760 1113.7942180733987 512.5 380.0 -0.022372251011478547 -0.005505900655236765
227 RADIAL 1020 683 1035.3329554977142 510.0 341.5 -0.02531196036088076 0.00836910535116371
69 RADIAL 1056 689 808.643350939607 528.0 344.5 -0.006602550145994851 0.003037944154832969
71 RADIAL 1033 760 1069.2191584853845 516.5 380.0 -0.03501915199677706 0.08652978157757851
103 RADIAL 1026 760 1128.3189585742198 513.0 380.0 -0.003530117512816868 0.0015352997763179617
199 RADIAL 612 454 645.0907364044295 306.0 227.0 -0.01686526805905971 0.03585486933973994
232 RADIAL 1057 691 1097.1733953388061 528.5 345.5 -0.03490949039852911 0.09073638944121291
152 RADIAL 1021 677 1026.4946567181776 510.5 338.5 -0.012123206419464704 -0.003905103803526831
222 RADIAL 1023 760 1032.1051379143273 511.5 380.0 -0.018723980201201442 0.039985090139117635
198 RADIAL 613 454 642.4970916397759 306.5 227.0 -0.014378378609464861 0.03011289541285418
217 RADIAL 975 563 979.2738031759775 487.5 281.5 -0.057507733407630185 -0.018368090282486368
28 RADIAL 1049 689 826.1108782696407 524.5 344.5 -0.02952580160686095 0.05293646321336474
175 RADIAL 760 760 1032.8776687661775 380.0 380.0 0.00815492226467142 -0.018225760874472453
61 RADIAL 1039 686 1205.6379040278837 519.5 343.0 -0.005687973526524282 0.022320435997316024
