# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 5263, mean track length: 9.89
0 -0.5702692222666619 -0.5329941694539789 0.9292145477458521 93 90 81 0.41
1 -0.5608025828163575 -0.5281947747589152 0.9331999012116027 137 132 118 0.11
2 -0.5137141165483495 -0.5433012946388336 0.9613214947713462 123 118 108 0.52
3 -0.4938444778050151 -0.5385036061625514 0.9586784469939332 82 84 84 0.21
4 -0.5087617352112677 -0.5491130952264186 1.0151759902531357 219 228 236 0.43
5 -0.5048029973128606 -0.5196123975704655 0.9695689962606847 157 154 146 0.5
6 -0.5673297658892312 -0.48454616824235236 0.9096645503475437 138 136 124 0.48
7 -0.490515644522066 -0.5406458713560919 1.0224745650531202 67 76 84 0.31
8 -0.5628662688174209 -0.4772485165500949 0.9158759722776723 85 80 70 0.31
9 -0.5174798389186247 -0.4558012728296992 0.882621246874858 56 52 48 0.86
10 -0.5617705435077076 -0.4731262881706951 0.930174672783401 120 118 108 0.33
11 -0.5158840508371609 -0.4873273354405165 0.9574822478232298 96 92 84 0.4
12 -0.49745818778248296 -0.51415912980024 1.0109887971955138 191 199 207 0.28
13 -0.6173753994198439 -0.47647073778401544 0.9424814722963055 219 224 228 0.34
14 -0.5241981209954023 -0.42818891328553915 0.8359670733306119 128 123 109 0.73
15 -0.5123180270744586 -0.4465981673635717 0.8834978085501822 177 172 159 0.61
16 -0.5090695310402206 -0.48536323532639214 0.9588765672715652 118 115 106 0.48
17 -0.48928889907452516 -0.4750604703385875 0.9480082724128036 84 82 72 0.22
18 -0.5621186829012352 -0.4611161108432443 0.9288200839867816 124 118 106 0.34
19 -0.6169334768479158 -0.4537732246723528 0.935688380113911 211 218 223 0.26
20 -0.5628361086856213 -0.4516175686595535 0.929885257305238 116 111 97 0.22
21 -0.4736629444208531 -0.49881862624976553 1.022834577722714 194 219 243 0.9
22 -0.49684031552999236 -0.4558202379287469 0.9509437489689273 131 130 122 0.46
23 -0.6125163564343452 -0.4463501090079786 0.9337689411158421 74 78 80 0.2
24 -0.6171628014641151 -0.4448128052673638 0.9346359399796125 195 197 198 0.36
25 -0.4877526299221163 -0.4795124640265453 1.0099533998341208 134 134 128 0.45
26 -0.5656149195417691 -0.4355301776238391 0.9273444761799067 131 118 91 0.22
27 0.2477208982934837 -0.30113976026546996 0.6537275610347519 135 141 139 0.67
28 -0.6318018531570366 -0.4222672020302302 0.9202655444153456 87 86 82 0.38
29 -0.48646626461315834 -0.4581599971025647 1.006797613623129 137 139 132 0.83
30 -0.49679856714582243 -0.4469499026534081 1.0036225714371312 190 198 209 0.51
31 -0.5000017841065506 -0.4420617667843648 1.003652325002774 68 72 77 0.34
32 -0.524292879449479 -0.40431425576343294 0.9504983226261964 204 206 214 0.24
33 -0.5829108133850708 -0.37381440896954693 0.8938416215655515 93 92 87 0.19
34 -0.5030364474365628 -0.4207080913106622 1.0101796838097301 223 227 232 0.37
35 -0.5095403519578585 -0.3579385044743694 0.8686519761049515 184 182 164 0.16
36 -0.5721321940650674 -0.36193193373287247 0.8880763367927549 109 105 91 0.37
37 -0.48067264641817786 -0.41629536664180206 1.0137857189470667 113 115 116 0.27
38 -0.502105446608524 -0.35484718536229076 0.8772047939265262 68 66 59 0.26
39 -0.49788300249571954 -0.35489133528884304 0.8813192195911432 58 58 52 0.33
40 -0.4890661957977553 -0.37036553839016273 0.939534230126688 70 68 59 0.41
41 -0.49895913417242915 -0.3557643256630099 0.9121360478895892 132 130 123 0.42
