# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 19370, mean track length: 10.81
0 0.31190095309332505 0.1714119490838412 1.0514742094156728 167 167 163 0.37
1 0.5849980134520112 0.16131343499611675 0.9528161963797024 126 112 89 0.51
2 0.5011915188921039 0.1719980134561756 0.9759257830323558 111 102 82 0.32
3 0.3548898042916848 0.19567639971933087 1.019150907622113 146 139 129 0.39
4 0.39681149360707374 0.1932242276595235 1.002815328445626 42 40 33 0.61
5 0.42217845377968677 0.2702433422149425 0.9693014850893417 53 50 49 0.34
6 0.44699589725605754 0.3065486006620043 0.9427271956176907 119 119 116 0.46
7 0.427886345095792 0.3123161240022387 0.9448615618124582 35 36 35 1.28
8 0.3282707912302176 0.3263449775248671 0.9784738227651255 87 81 69 0.68
9 0.3444320396790863 0.32545568103254974 0.9750284923394211 127 128 123 0.39
10 0.4129039713031221 0.32382659774772704 0.9433583928666781 61 57 50 0.2
11 0.30970461514354664 0.16879275629136128 1.0553146834103435 77 75 73 0.49
12 0.34920664579209315 0.20230213460410615 1.0170425854579896 44 40 35 0.59
13 0.3887410036533254 0.22305718881734354 0.9952008255959367 82 85 90 0.68
14 0.34904929479896085 0.24194071112927412 1.0063852156761035 166 150 116 0.33
15 0.4050792918204833 0.23674432564971354 0.9855879249634261 191 185 172 0.17
16 0.3565067593691494 0.24297029651643148 0.9975817269185825 174 170 156 0.55
17 0.46417855246034984 0.3073355832764913 0.9335108139796072 134 131 120 0.72
18 0.32781305274818 0.3311312994006002 0.9771922050511728 32 33 33 0.34
19 0.5249843559355847 0.14360506253858255 0.9828404571658189 76 81 82 0.75
20 0.3496983429064726 0.17375230284479587 1.0310762797894588 81 81 81 0.58
21 0.37634008687332365 0.1777410991649484 1.0183381373576723 126 123 115 0.72
22 0.34392135974086996 0.204907797282749 1.0257727825223466 34 36 37 0.45
23 0.33924126479622685 0.2482498997177311 1.0089478814245167 38 37 36 0.4
24 0.5126876251950532 0.23771238740205067 0.9479584159641361 168 152 119 0.4
