# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 16840, mean track length: 10.36
0 -0.06231077050256014 -0.21000783490248487 0.8955031856961654 112 112 110 0.3
1 0.0029191812226799633 -0.2850747942877973 0.842778128234159 84 87 80 0.58
2 -0.014227566448924601 -0.25038517220018347 0.8276402501133554 124 126 129 0.37
3 -0.006997309015529432 -0.2494898338566492 0.8344700971675553 206 208 217 0.26
4 -0.08157097410830161 -0.18167280295813604 0.8996791356603435 142 139 133 0.45
5 -0.06638475504993467 -0.18676570089574726 0.9027221819350368 79 78 73 0.34
6 -0.03843227859341892 -0.1788539579357595 0.9452521982980235 188 192 193 0.42
7 -0.021760453341028864 -0.18356530046067623 0.948384146134106 102 105 103 0.25
8 -0.10831574915766723 -0.18037161250093872 0.860204419177086 179 177 175 0.84
9 -0.0597681005735508 -0.2131543620685211 0.8385386343700312 123 122 126 0.88
10 -0.06418584714115419 -0.21612070775072617 0.8268169871631917 143 144 141 0.22
11 -0.11585868317907444 -0.17550930268835663 0.8555772622987217 91 90 81 0.34
12 -0.06442598316710216 -0.20832305451106625 0.8353537583782348 138 138 135 0.45
13 -0.12397489468413103 -0.1725267654718353 0.8496422112192198 182 181 180 0.35
14 -0.07987672700300746 -0.1696156827333247 0.8967479435669353 64 69 72 0.41
15 -0.06238195360031625 -0.1783934986122577 0.8940454267992253 95 91 80 0.51
16 -0.11553992536170254 -0.1789751107649435 0.84001640741602 140 138 133 0.49
17 -0.0372263897830589 -0.16820993916985327 0.9393338463908996 120 121 126 0.44
18 -0.06601789608162181 -0.20621332438155765 0.8283574478886797 130 130 128 0.23
19 -0.1161153773734048 -0.17211846051100127 0.8468386642625512 106 105 97 0.45
20 -0.1129244451747807 -0.17468875037668402 0.8425224164069443 97 98 92 0.37
21 -0.008317343432597126 -0.23185027164202782 0.8211064970706229 75 74 70 0.32
22 -0.11306480859298207 -0.17125986386974318 0.8440288668529007 122 130 138 0.16
23 -0.058645517004971094 -0.20438928780590057 0.8240251679947076 97 97 91 0.35
24 -0.062058720308435726 -0.16817618658313044 0.889891103885886 112 104 89 0.43
25 -0.042396192502703677 -0.19891098778541555 0.8365610403759376 64 65 62 0.63
26 -0.006514161076767685 -0.22523696766336843 0.8178280485531375 96 98 91 0.59
27 -0.0626562591628042 -0.16303874540313068 0.8877928000961886 96 92 78 0.39
28 -0.05669959943548553 -0.18489246034614543 0.8423286161289729 62 63 61 0.24
29 -0.10851190999297275 -0.15595256133597044 0.8497125195936458 128 127 125 0.32
30 -0.11981980869906983 -0.15591255410830648 0.8391888695951459 74 76 83 0.25
31 -0.06331778114436157 -0.15440875545394378 0.8832369277881618 106 100 81 0.42
32 -0.05700831587056788 -0.135709540170293 0.9264336732848114 143 143 141 0.34
33 -0.004423302760073479 -0.20977799934206962 0.8163691837476188 95 97 105 0.32
34 -0.10949747867972162 -0.1513020273189132 0.841232676331209 140 136 131 0.4
35 -0.10979442869751416 -0.15295867157046328 0.8320209845899272 140 139 133 0.19
36 -0.05806716846118063 -0.13045608829449948 0.9266058863133398 140 143 147 0.24
37 -0.040944055290464174 -0.13772299523268425 0.9259299914735152 203 206 207 0.54
38 -0.052560763418657126 -0.12452706293580376 0.9424373319588715 117 118 115 0.5
39 -0.049486685219053535 -0.13391034769085158 0.9247367195261503 98 99 101 0.42
40 -0.06314684104274444 -0.14856324427925247 0.8804942992302848 100 95 80 0.31
41 -0.05451527443224668 -0.12933278307859633 0.9246141303062985 131 130 127 0.28
42 -0.05246243285109303 -0.17549839764939512 0.8262252656002209 111 111 106 0.45
43 -0.017564952361224243 -0.20144793560097995 0.8014568088286995 127 128 125 0.61
44 -0.11176517237843128 -0.14445680249109677 0.8347830286799068 126 124 114 0.37
45 -0.11139368261785772 -0.14198405055065647 0.8286633129002958 125 124 114 0.21
46 -0.06428977067259871 -0.13388058967976132 0.8737096335309918 105 103 92 0.42
47 -0.07277129670926819 -0.11742110943008588 0.8725409192988265 119 116 109 0.08
48 -0.052676008735138724 -0.14731617746166736 0.8254608507672293 78 80 80 0.29
49 -0.014609954685623696 -0.1743794156192927 0.7906877874895064 121 119 113 0.31
50 0.0009769945123359763 -0.18399404562524282 0.7817125536121365 211 220 228 0.26
51 -0.011213083491493785 -0.17632597882071607 0.787910917215938 100 102 102 0.57
52 -0.11411109740347387 -0.11707456893243884 0.8242046939040663 166 166 158 0.38
53 -0.12229512706829268 -0.11014806962782826 0.8240636516130597 71 68 57 0.53
54 -0.07124301121812744 -0.1078387077078699 0.8662824184327635 126 125 116 0.44
55 -0.08091562204296145 -0.1029020702294555 0.8649849756212497 85 86 77 0.34
56 -0.081453045866521 -0.10059993341932745 0.8665471807866232 153 153 146 0.4
57 -0.11581879331039163 -0.0978904432196167 0.833499323205829 103 97 84 0.56
58 -0.05465071610278578 -0.13532820951432306 0.8069684932130343 125 124 115 0.6
59 -0.2803847575037296 0.03419759592372129 0.9723901048276735 48 53 59 0.44
60 -0.06374607005530618 -0.10274929222365928 0.8655233504576468 106 103 98 0.73
61 -0.05813757238514469 -0.1307502352816118 0.806034268366122 82 83 78 0.52
