# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 867, mean track length: 11.0
0 0.07656131250841296 -0.05260377800027247 0.7857454118475641 102 94 83 0.88
1 -0.03560419114874092 0.18179797386071095 0.39571884478263253 24 33 20 0.84
2 -0.25274488876303847 -0.005085425679610606 0.552261577736388 88 84 82 0.6
3 0.5614521641288012 0.046499554058146896 1.1441669520394497 67 64 68 1.43
4 0.360172249766219 0.21355037057098544 0.9262245800504484 63 58 57 1.52
5 -0.3762051437967363 -0.1516138882603946 0.7281429205810217 127 105 92 0.87
6 -0.05293818593325197 0.19955301355339652 0.6272588282416101 115 88 63 0.85
7 -0.1557374415167884 -0.15332071183929086 0.6853401311281719 164 171 180 1.24
8 0.30759872957038387 -0.15096498189133728 1.0125866021177792 40 34 32 1.2
9 -0.1468303900540941 0.11932564036496518 0.6066480900511878 9 8 9 0.56
10 -0.04078399197901256 -0.06480720728939447 0.7196606157952999 12 13 14 0.81
11 -0.031762164686742145 0.08547421041724891 0.7033123160236378 101 107 111 0.76
12 0.4164755157193523 0.24284253356634586 0.6069004951834865 83 62 60 0.63
13 -0.16251405554277745 0.06273497838608014 0.6100224740024317 151 159 168 0.4
14 0.0833383081641631 0.06905776942361447 0.7515540503408411 115 101 88 0.93
15 -0.19534500644434108 0.031909384732654165 0.5812627236517461 119 116 110 0.61
16 -0.05053237157253668 0.012909036736317768 0.6858943359928649 139 136 130 0.72
17 -0.2538658676565101 0.10399063686063156 0.5065497272749222 102 95 91 0.93
18 0.15734805957663253 0.18679671809127862 0.8045659345937296 90 82 86 1.01
19 -0.003984900656190203 -0.07551129259710045 0.769018322366283 56 68 72 0.77
20 -0.29633706012972194 -0.2519126386139592 0.6343516733303883 101 91 82 0.85
21 0.4156508873613648 -0.11779976391955799 0.916992523275138 34 28 25 1.31
22 -0.18268220933695417 0.10931588960990477 0.5887219866067254 23 22 22 0.66
23 -0.24730509674348145 -0.04109251623187495 0.5654427264559257 123 116 112 0.53
24 0.013769226690229794 0.03587935958516069 0.7248864734048461 32 22 18 0.99
25 -0.08429737877926409 -0.03828954267530842 0.6818192270875766 109 99 92 0.69
26 0.1502760074235386 0.20655965678257604 0.4907949503538324 30 24 24 1.05
27 -0.24808324651656355 0.15214784093065062 0.5048528226933195 98 76 69 0.76
28 -0.022069201992723286 0.17280345499889846 0.6583645550519934 45 36 30 0.77
29 -0.24405759217411724 -0.027129446254333875 0.5652725832780141 121 115 112 0.54
30 0.15228978300293602 -0.22518591074630293 0.672080507437089 160 174 182 1.05
31 -0.41421411689422105 0.08710371172522953 0.7347381222167765 32 22 16 1.27
32 0.3269294714996147 -0.15431712942726483 0.7827395796970577 51 48 47 0.92
33 0.0631953661528598 0.18344545926221156 0.41422986952329055 34 41 23 1.03
34 0.16523744571710966 0.05653112542658446 0.8363737529512112 78 63 55 0.67
35 -0.013719012230945418 0.03250144159947515 0.7081184872527373 17 10 9 0.56
36 -0.23007496689791973 -3.0394603094945747e-06 0.5658501350445997 99 87 86 0.43
37 -0.25394655854327086 -0.22100092579930414 0.6100413874589596 142 135 124 0.6
38 -0.24760219719137802 0.2215458489639765 0.49891386531751186 74 59 50 1.06
39 0.4744698480374535 0.24890930398443067 0.7009514846968727 34 29 38 0.64
40 0.026147302375144992 0.18292500016365104 0.3862096329322691 44 57 29 1.19
