# Camera list with one line of data per camera:
#   CAMERA_ID, MODEL, WIDTH, HEIGHT, PARAMS[]
# Number of cameras: 70
24 RADIAL 1027 683 795.4379430757981 513.5 341.5 -0.02680840029451357 0.07984874483732404
212 RADIAL 696 1078 850.489035379383 348.0 539.0 -0.0026154367547866868 0.0478524743499737
116 RADIAL 760 1014 1064.3546364834467 380.0 507.0 -0.020401734151338325 0.09464886140498664
7 RADIAL 1030 760 1029.0545652826065 515.0 380.0 -0.03097943544460723 0.10349930096218636
72 RADIAL 1049 689 1120.5420789776542 524.5 344.5 -0.01584928848337306 0.0648484980512089
46 RADIAL 760 1015 1014.4024235563886 380.0 507.5 -0.0029122286616480764 0.013904970992864732
30 RADIAL 1018 760 1032.3059577984907 509.0 380.0 0.1710279545624627 -0.569860533108639
31 RADIAL 814 605 837.2302246649942 407.0 302.5 -0.05554243953249259 0.14960979003308664
228 RADIAL 1028 760 1110.904333163583 514.0 380.0 -0.009848100600212292 0.03970623769767314
173 RADIAL 760 1028 1075.6910351186136 380.0 514.0 0.005268604574996892 -0.021578100202435384
180 RADIAL 1025 760 1110.727154253595 512.5 380.0 0.010691550669440178 -0.030039366579866077
149 RADIAL 719 1052 1001.8121019965548 359.5 526.0 -0.029893677429118876 0.07771918018228828
23 RADIAL 1027 760 1121.9037274021987 513.5 380.0 -0.03504071393352099 0.15090050666159738
154 RADIAL 1030 760 1096.6266486820914 515.0 380.0 0.00024818820986928286 0.0006910055950931025
161 RADIAL 1025 760 1034.6750543558446 512.5 380.0 0.0025899616020185123 -0.025146755994123245
193 RADIAL 1047 689 1326.146440166993 523.5 344.5 -0.0064076119659009475 0.05196865437098342
151 RADIAL 760 1028 1033.6660091763426 380.0 514.0 -0.01601096059858589 0.05218388585065256
94 RADIAL 760 1019 1257.8482592455132 380.0 509.5 -0.026223609829389455 0.09130563756766526
8 RADIAL 1015 760 815.5070462745675 507.5 380.0 0.02295491370125352 -0.04562219849983988
167 RADIAL 1023 760 1050.8359352099906 511.5 380.0 -0.060683350614079465 0.15686028510933345
218 RADIAL 760 1033 1057.1703424968175 380.0 516.5 -0.014337520205706656 0.06410258512283458
171 RADIAL 1075 694 798.2516202903856 537.5 347.0 -0.055833776743602674 0.1297519305003695
45 RADIAL 696 1074 837.8726670564807 348.0 537.0 -0.003294516385971607 0.01296791237375461
18 RADIAL 760 1018 976.4184953790776 380.0 509.0 0.07318461686379613 -0.22647844864448838
58 RADIAL 1013 760 1060.7465226457102 506.5 380.0 0.00041641995189930543 0.02341740940794185
132 RADIAL 760 879 874.887896154523 380.0 439.5 0.01958466607147546 0.000879282214246053
144 RADIAL 760 1037 806.0232635145354 380.0 518.5 -0.03142678148321018 0.12193723306637809
86 RADIAL 1023 760 1041.2130040836248 511.5 380.0 -0.06805925620258992 0.2013095450803634
57 RADIAL 1016 760 818.6193055717197 508.0 380.0 0.0041221312999478775 -0.009502428795698297
189 RADIAL 1032 684 739.2413333625964 516.0 342.0 -0.028407028304467556 0.04956392075664584
177 RADIAL 1030 760 1064.0388874456385 515.0 380.0 -0.012920179610098026 0.045435917185850994
140 RADIAL 1047 688 1339.344229241009 523.5 344.0 -0.022146065003826987 0.07364761637514905
205 RADIAL 760 1024 1043.7685912359366 380.0 512.0 -0.007652455105672372 0.02834299215017419
47 RADIAL 760 1045 1608.4872816103343 380.0 522.5 -0.31661684760183384 -2.4172444101811505
150 RADIAL 1034 760 1074.8307944954897 517.0 380.0 -0.03696918043679617 0.09193036094004173
216 RADIAL 1029 760 1022.6113821161595 514.5 380.0 -0.026429305271831748 0.05942572886048304
122 RADIAL 760 1029 786.4234764638538 380.0 514.5 -0.06075710020996121 0.11679306077217443
166 RADIAL 756 1009 1069.1584257787968 378.0 504.5 0.06288172527676121 -0.24016934251318053
55 RADIAL 1046 688 847.2294612309292 523.0 344.0 -0.019325802184733547 0.03428292474698666
183 RADIAL 760 1022 1142.5429915304344 380.0 511.0 0.011759211668470654 -0.02464978157620476
210 RADIAL 760 1022 847.666296181433 380.0 511.0 -0.011347470560068846 0.019846137143654397
226 RADIAL 689 1047 1122.7998057860154 344.5 523.5 -0.005073439268816724 0.010203441624482525
125 RADIAL 1014 760 1043.2829295762447 507.0 380.0 0.032783547400602145 -0.11615959797783418
99 RADIAL 1013 571 1112.7227402061174 506.5 285.5 0.14787526988896624 -0.5625687202797264
233 RADIAL 1026 760 1071.3388892347855 513.0 380.0 -0.04554156374467406 0.12277429879489364
145 RADIAL 1022 760 1151.799647111128 511.0 380.0 0.01542855303150673 -0.04399678224757545
34 RADIAL 607 819 838.0486161596386 303.5 409.5 -0.0194030258967894 0.09161215748929015
186 RADIAL 689 1047 917.1148052145595 344.5 523.5 -0.006777732797757103 0.01548232734999978
215 RADIAL 644 1094 1131.379116766163 322.0 547.0 -0.3554549069821126 1.7535775373181677
102 RADIAL 1013 674 766.4939524766532 506.5 337.0 -0.035151104420212256 0.06695597784736801
90 RADIAL 760 1039 1013.893546934968 380.0 519.5 -0.017516079668688737 0.00626993813755972
139 RADIAL 1015 760 869.6059840710737 507.5 380.0 0.12450958391717316 -0.3901976250358765
37 RADIAL 760 1027 1064.0019370207813 380.0 513.5 -0.015237046511562243 0.06934166145716256
143 RADIAL 760 1027 895.443824764912 380.0 513.5 -0.0024068896829906074 -0.016680092256318335
211 RADIAL 756 1012 983.9429835696609 378.0 506.0 0.04659929874058406 -0.15372352533696926
119 RADIAL 760 1029 798.5430924874306 380.0 514.5 -0.012273028335853432 0.02484158700328101
191 RADIAL 1065 696 807.9791414415755 532.5 348.0 -0.07409191836041903 0.13552552174893645
131 RADIAL 606 816 862.3412176179557 303.0 408.0 -0.007657308222700089 0.033372890513004905
153 RADIAL 1025 760 1093.2666982030248 512.5 380.0 -0.033030693526934676 0.054730894826111216
51 RADIAL 815 605 876.5579854030575 407.5 302.5 -0.009531223092311907 0.03563717748213618
59 RADIAL 695 1061 801.4692054213227 347.5 530.5 0.008575180245107391 -0.0003163400589544225
137 RADIAL 692 1068 794.5706792356292 346.0 534.0 0.0031499338177327805 -0.047880350506283524
225 RADIAL 760 760 726.1466029605654 380.0 380.0 0.3412127088442052 -1.8399331673286563
48 RADIAL 818 606 825.1694544420995 409.0 303.0 0.00611509471525262 0.010559951688780636
178 RADIAL 610 822 708.6454503339644 305.0 411.0 -0.01445506945588336 0.059972537457339374
202 RADIAL 760 1015 852.6092977657751 380.0 507.5 0.011230150074134934 0.011110628679736313
121 RADIAL 1020 680 804.9218425667711 510.0 340.0 -0.019647541214169895 0.008900453708013172
115 RADIAL 857 760 747.8429423803342 428.49999999999994 380.0 0.1582858086632947 -6.243777383628502
133 RADIAL 374 501 425.9021746275304 187.0 250.5 0.0012684693256562538 0.01409343722698037
74 RADIAL 1057 580 1065.2314092567992 528.5 290.0 -0.003710254771640488 -0.00011506486550563768
