# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 12936, mean track length: 9.06
0 0.08416767165520489 0.051202244749962836 1.0062746820623487 79 90 100 0.66
1 0.08568569174111856 0.08333085816630105 0.9846017070572501 104 107 120 0.48
2 0.5956149450944856 0.11602323955426733 1.214836102846975 104 113 123 0.39
3 0.05869717605382707 0.0853002784318139 0.8972165501338837 52 48 45 0.57
4 0.5911462869098401 0.12648934821137484 1.2111131360402445 150 156 157 0.4
5 0.7143365498454115 0.11948877774969573 1.1293528677252191 158 162 160 0.37
6 0.7069066316936989 0.1268585570728859 1.128965843211524 178 174 160 0.21
7 0.7412458648068876 0.12817148837755463 1.116753789033389 60 66 77 0.51
8 0.4148538578677492 0.14546137240351759 1.2253014475049775 85 84 84 0.4
9 0.46832787053995867 0.1532676479409755 1.2562112287525002 116 118 121 0.73
10 0.46715190350390695 0.14898379942194784 1.2024754838622442 196 202 212 0.28
11 0.5668150169498062 0.14796020277606634 1.1677627572732665 165 160 150 0.56
12 0.46734606537241996 0.16234899676985964 1.2548598416164567 103 105 107 0.85
13 0.5397841902393381 0.15446787772301349 1.1652536220395595 82 81 75 0.31
14 0.6442909036180046 0.1510808593333072 1.138770296982206 144 151 152 0.56
15 0.612485700240139 0.15676457581006975 1.1624258810406738 64 73 86 0.12
16 0.5695390716599044 0.15786747364501078 1.1653705268474681 119 126 138 0.36
17 0.7185710285977187 0.15244859417717208 1.1129138349386902 151 154 155 0.34
18 0.4544839368950024 0.1655668645742396 1.186064053641047 154 155 152 0.44
19 0.5053885458336521 0.16505705983620592 1.1788679641714477 153 145 128 0.75
20 0.6999139116695661 0.15599083762454072 1.116055852154844 124 126 124 0.42
21 0.49892855552286924 0.16599518402580832 1.1819511288527984 148 146 136 0.55
22 0.3606633535419433 0.1756309394904485 1.2437883921137944 127 123 117 0.67
23 0.7082807121279919 0.16887724853109587 1.1104498906575093 145 142 131 0.36
24 0.5161393984031358 0.17980919053490343 1.170549027028062 140 131 110 0.48
25 0.6667819288530655 0.17582714551760117 1.121500828013146 131 128 116 0.46
26 0.6509304203405583 0.1786422584674069 1.1260847735095618 133 128 115 0.31
27 0.3662933739233651 0.194426565677885 1.2283750061386487 168 167 164 0.33
28 0.3490766218643332 0.19802942147531266 1.2371171593080525 127 130 134 0.44
29 0.36173553644426565 0.19667364939620527 1.231263702700865 147 146 144 0.51
30 0.592075405854281 0.18451778196776936 1.1401146434464648 75 70 61 0.44
31 0.26648732349700754 0.2099547449679853 1.2734542512591511 138 141 143 0.28
32 0.27407643903284606 0.21251858275416852 1.2671185518734076 74 74 72 0.37
33 0.41584436165521416 0.20201799413625612 1.1904310309237043 92 89 81 0.39
34 0.45101225543070755 0.20038216212325557 1.1864394065031434 147 142 131 0.22
35 0.2695834548528474 0.21415887205389797 1.2692613894809746 78 76 72 0.44
36 0.45819623721957486 0.20191067497391033 1.1823203511717042 171 167 154 0.43
37 0.48675901058196075 0.2013191088247992 1.1727298552086713 159 155 145 0.71
38 0.4915078213411891 0.2005426924482891 1.170948345878854 170 167 157 0.58
