# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 1338, mean track length: 6.94
0 0.09019315844568077 -0.1408340005619622 1.0416364853801812 78 75 68 0.25
1 -0.0347344293343814 -0.12282310484792111 1.0517467862425645 150 140 122 0.56
2 -0.04378708344313186 -0.11735871827381548 1.0512494830004797 151 133 105 0.4
3 -0.10524471569787489 -0.11506805290509677 1.067437044899467 80 82 75 0.38
4 -0.019586949461509892 -0.10717008951506347 1.0505474348020498 171 166 153 0.42
5 -0.02155625885273573 -0.10468716834715068 1.0506532951345227 99 95 86 0.18
6 -0.04702613801039704 -0.09715075144692423 1.0510084040220642 122 119 107 0.26
7 0.0009603780420024236 -0.09257054051243001 1.0479067423823953 140 134 120 0.38
8 -0.029332913284936212 -0.09160685255407022 1.0481364884838469 112 104 86 0.15
9 -0.033346110898050126 -0.09141270527886322 1.0489095724138642 124 114 100 0.36
10 -0.033419602801212075 -0.09140479634573212 1.0488935848551704 136 127 112 0.46
11 0.18367605168242798 -0.08984396062679811 1.0405450378743883 139 128 99 0.18
12 0.014807127392400674 -0.08940742836226036 1.045156331060748 182 176 164 0.24
13 -0.024631213973419813 -0.08955618978379633 1.048382601008275 176 169 153 0.23
14 0.01036686249058996 -0.08939322171442346 1.045407763864268 149 145 132 0.23
15 0.08203793786221353 -0.08914924529912155 1.0432263547212388 171 167 154 0.23
16 0.08201486680951497 -0.08921369036619936 1.0431233514232876 198 191 171 0.21
17 0.09085659231426037 -0.08894818639099573 1.042423923977297 184 180 167 0.3
18 0.12484985899862248 -0.08856813150366587 1.040679220466249 167 162 147 0.24
19 -0.014310563353384294 -0.08659890592754646 1.0457931041432826 152 146 131 0.46
20 0.32461121765150935 -0.08582279600121105 1.033703040605206 178 176 163 0.26
21 0.11326006440876449 -0.08609175311217493 1.0401509330704042 132 128 117 0.22
22 0.1177047574049872 -0.08607282475294704 1.0399386355300866 130 125 112 0.26
23 0.1434325386116442 -0.08573311720888857 1.0383596255085337 111 105 90 0.33
24 0.1434935952359176 -0.08571207268438001 1.038230999255733 110 105 91 0.26
25 0.07674108894188854 -0.08581040396147185 1.0404075584681836 112 101 81 0.28
26 -0.11423903276500132 -0.08679943949701516 1.0601274071476863 91 87 75 0.16
27 -0.1346489854441829 -0.0869405184720946 1.0638160656523883 114 108 93 0.31
28 -0.028426708679456177 -0.0852726527509094 1.0473110680200242 192 188 172 0.3
29 0.23356293264549882 -0.08440151480334153 1.0364780210086462 112 106 91 0.36
30 -0.1390605928845602 -0.0864100204304366 1.0646049949078404 83 78 65 0.19
31 -0.04764064142075441 -0.08504390978174742 1.048109813805256 183 179 163 0.22
32 0.24314950455762613 -0.08423956584260353 1.0366245907932232 98 95 83 0.22
33 0.0035087291395093263 -0.08435990106978454 1.0448757021235666 195 188 170 0.37
34 0.08204914554573312 -0.08400397888316752 1.0422097293502466 178 174 162 0.7
35 -0.1884566852392306 -0.08606997565257136 1.0728693733812642 89 83 70 0.32
36 0.12498671510456055 -0.08337307207714197 1.0394653835435865 165 162 152 0.5
37 0.12507810706438538 -0.08346742273989816 1.039617384514353 190 184 171 0.26
38 -0.21620080759775423 -0.08571344472923272 1.0777093814690548 93 87 72 0.23
39 -0.20865218489561105 -0.08558793023613077 1.0763695763695478 96 90 76 0.26
40 0.1531053435741055 -0.08286087085640519 1.0377641046871358 161 153 137 0.22
41 0.15305933600512628 -0.08287432177766091 1.037765289707068 171 163 144 0.25
42 -0.14487684384908714 -0.08457037662237722 1.0670704032553449 199 190 166 0.14
43 -0.14054577571353552 -0.084102929147362 1.0645365182869135 168 162 146 0.31
44 -0.17167080402560486 -0.08384200868181543 1.0695924390371476 161 157 149 0.26
45 -0.2762649033455232 -0.08221618335728181 1.0870703100315786 154 149 137 0.43
46 -0.27081700882183957 -0.05817373299185684 1.0833687031066075 124 115 97 0.33
47 0.20320883080119287 -0.029946299338862236 1.0349573027190955 61 62 63 0.22
48 -0.02502160495824814 0.04714090150996452 1.0256212018177544 108 91 54 0.22
49 0.21367526896813924 0.04686569394499149 1.0117473999149285 156 159 140 0.14
50 0.14370475453686385 0.04778321244913076 1.0093067350206821 144 145 142 0.22
51 0.20269392646734008 0.05904602546081772 1.0130020814920622 69 60 37 0.25
52 0.324270165039504 0.05934200821902813 1.0036896406819444 142 143 138 0.37
53 0.09084458381081385 0.0608389469620298 1.0153187342280063 115 113 108 0.23
54 0.10484779402806271 0.06033094923480065 1.0117278860984233 141 136 128 0.25
55 -0.15489616109865795 0.062480021648654384 1.0393956439445176 122 117 99 0.17
56 0.2004237163489828 0.06205063047775726 1.0138177178183954 118 118 108 0.52
57 0.21445141244171317 0.06156888899527715 1.0058577340948476 138 136 123 0.11
58 0.08895508491956118 0.06272109520324252 1.0158639654323338 83 77 69 0.19
59 0.1033054818247866 0.0625423112106382 1.0125575832160156 85 82 65 0.11
60 0.1140084269948087 0.0628193451123926 1.011286575984543 94 94 84 0.14
61 0.11410590074468971 0.06284144431794923 1.0115921492343518 88 84 74 0.16
62 0.27780601348855605 0.06269536614589047 1.0082368817723046 110 114 108 0.14
63 -0.11310734688330419 0.06448812124544398 1.029985767782713 173 167 152 0.3
64 -0.15307298035958516 0.0650502389332498 1.0383651830627463 144 142 131 0.2
65 -0.11612159131756444 0.06450697633468293 1.0304253515071222 163 158 142 0.34
66 -0.11609785756156966 0.06449422043028794 1.0303388352604888 175 168 149 0.36
